set_id,design_id,label,stable,axis_null_count,channel_axis_null_count,wall_cusp_count,cell_count,four_wall_cusps,four_cells,wall_cusp_z_m,wall_cusp_z_over_length,cell_lengths_m,wall_mirror_ratio_min,wall_mirror_ratio_max,axis_mirror_ratio_min,axis_mirror_ratio_max,angle_to_wall_normal_deg_min,angle_to_wall_normal_deg_max,max_wall_intersection_shift_m,max_axis_null_shift_m,wall_radius_m,chamber_length_m,stage_pitch_m,stage_count
four_cell_v2,v2-111,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.017004704557557822,0.7395444454736265,0.017004704557557822;0.005988781042442184,4.5773008868710265,7.335832205381506,1.061384792158739,9.683374229041394,28.25545487624018,28.25545487624018,4.685660076601816e-06,3.6023075582619635e-06,0.008022999999999999,0.022993485600000006,0.004639000000000001,4
four_cell_v2,v2-112,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.018891692071058674,0.7118100986851067,0.018891692071058674;0.007648662028941322,2.079747739670299,6.542286938387258,1.3132698303684318,9.014678892044108,25.050455878720904,25.050455878720904,7.158718478873782e-06,7.254630612574253e-06,0.008423,0.026540354099999997,0.005438999999999999,4
four_cell_v2,v2-113,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.018399310760383134,0.7527292031788869,0.018399310760383134;0.006044155339616865,7.200985075937643,7.957028796388168,0.844951156483028,34.87343911428925,38.77904884471801,38.77904884471801,5.4891549956248564e-06,1.7540266106855218e-06,0.008823,0.0244434661,0.005039,4
four_cell_v2,v2-114,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,0,1,2,False,False,0.017812671158065552,0.8248127537022927,0.017812671158065552;0.0037833469419344436,1.452825017811665,4.050189472315966,0.5476462616051193,2.1382109905424382,51.02107300451751,51.02107300451751,2.238011182153013e-05,5.275861351940192e-05,0.009223,0.021596018099999996,0.004239,4
four_cell_v2,v2-115,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.016829112148563898,0.7059478543367375,0.016829112148563898;0.007009917951436101,1.7014740470562193,9.191249726330547,1.325275577749246,9.379553584906835,23.450894424019694,23.450894424019694,2.741347601888794e-06,1.9886048351208663e-06,0.006823,0.0238390301,0.0048389999999999996,4
four_cell_v2,v2-116,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.01811160203845384,0.6821422800428701,0.01811160203845384;0.008439460061546163,1.4052292199770313,11.674621884248978,1.3755837286404602,8.097435964712737,21.16724885551755,21.16724885551755,1.9016075506021746e-06,5.51780820295944e-06,0.007222999999999999,0.0265510621,0.005639,4
four_cell_v2,v2-117,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.0179196733184593,0.7018441513905943,0.0179196733184593;0.0076125951815406954,1.6907942163306722,9.410337040603672,1.3945435998118283,10.090333596095574,23.391989108435023,23.391989108435023,5.687446940284141e-06,1.1135092751517195e-05,0.007623,0.025532268499999997,0.005239,4
four_cell_v2,v2-118,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.01590367583525903,0.7282856395625166,0.01590367583525903;0.0059334646647409665,3.293701585061622,6.5335556862434645,1.2541860798635391,15.4848730037402,29.74590630437123,29.74590630437123,3.2892074924503745e-07,2.52125066763087e-06,0.00808,0.021837140499999998,0.004439,4
four_cell_v2,v2-119,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.01685847398078011,0.7122457462132952,0.01685847398078011;0.006810988519219893,1.7013995030552929,9.309327386368835,1.7494874176845407,16.790237523708708,25.00209633776183,25.00209633776183,7.5174564013076595e-06,1.6581667619343377e-05,0.00848,0.023669462500000002,0.004739,4
four_cell_v2,v2-120,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.019454710145840673,0.702378337796472,0.019454710145840673;0.008243624354159325,1.4516360729881583,11.420338356689909,1.8292448263041303,13.51425320360788,22.442195125943666,22.442195125943666,2.0445376840150242e-07,2.0916544295826456e-06,0.008879999999999999,0.027698334499999998,0.005539,4
four_cell_v2,v2-121,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.01671774841176539,0.6929508397602254,0.01671774841176539;0.007407698088234608,1.7176848327301442,9.19218198594687,1.77324671340914,16.928779832040338,24.750873750526896,24.750873750526896,7.547833421439609e-06,1.1274719179762971e-05,0.00928,0.024125446499999998,0.0051389999999999995,4
four_cell_v2,v2-122,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.015283965525362202,0.7143851665934496,0.015283965525362202;0.006110607374637797,3.2055474486552074,5.485812895187082,1.2497036013133973,8.06349173325483,22.24336902880718,22.24336902880718,1.406944831541801e-07,7.610134736685259e-07,0.00688,0.0213945729,0.004339,4
four_cell_v2,v2-123,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.01729319301758649,0.7062682326486566,0.01729319301758649;0.007192111882413508,2.161680181959898,6.5468177493015185,1.3531102596504125,7.478147117594767,20.04540602774956,20.04540602774956,5.647423428935261e-07,8.040173103684989e-07,0.00728,0.024485304899999998,0.004939,4
four_cell_v2,v2-124,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.020811442715200582,0.7539269604679225,0.020811442715200582;0.006792614184799414,3.1688821691154465,6.1209964136308574,0.6039318179389579,10.304660527253787,38.69542690280305,38.69542690280305,1.2385893349176058e-05,1.84500240310477e-05,0.007679999999999999,0.027604056899999996,0.005738999999999999,4
four_cell_v2,v2-125,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.020851275665788583,0.7875690509265187,0.020851275665788583;0.005624213234211417,4.808056330181927,71.02720711608809,0.5257563194252978,16.36910170059373,43.50332353860359,43.50332353860359,2.8210021531901996e-05,3.813585048855622e-05,0.008137,0.0264754889,0.005339,4
four_cell_v2,v2-126,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.01782579472867315,0.793635969247955,0.01782579472867315;0.004635126171326852,4.4686591625652925,9.751268171421257,0.648763895653362,603.8698199733817,46.841777538630346,46.841777538630346,1.2115040468795024e-05,1.5417094677436238e-05,0.008537,0.0224609209,0.004539,4
four_cell_v2,v2-127,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,0,1,2,False,False,0.01810931945578241,0.7943042000968795,0.01810931945578241;0.004689652844217587,4.719988767455701,11.005961890869896,0.6273816394447993,2.2267581825348794,48.86969327477104,48.86969327477104,1.102962825069026e-06,6.905132882810416e-06,0.008936999999999999,0.022798972299999998,0.004689,4
characterization_v1,topology-s02-p0-r0-neg,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.006252967792310887,0.44268798529634595,0.006252967792310887;0.007872032207689113,2.8514835160891514,5.711785363857669,3.6642067008786783,3.693298463434515,0.06288542837571542,0.06288542837571542,1.104094948132725e-07,1.3509390474602395e-07,0.0065,0.014125,0.0045,2
characterization_v1,topology-s02-p0-r0-pos,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.006252967792310887,0.44268798529634595,0.006252967792310887;0.007872032207689113,2.8514835160891514,5.711785363857669,3.6642067008786783,3.693298463434515,0.06288542837571542,0.06288542837571542,1.104094948132725e-07,1.3509390474602395e-07,0.0065,0.014125,0.0045,2
characterization_v1,topology-s02-p0-r1-neg,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.006252702871881186,0.4426692298676946,0.006252702871881186;0.007872297128118814,2.986516307760288,5.573368127328471,6.651944541425666,6.689794968222795,0.06032332474902304,0.06032332474902304,1.0873794802340048e-07,1.1521539676571241e-07,0.009,0.014125,0.0045,2
characterization_v1,topology-s02-p0-r1-pos,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.006252702871881186,0.4426692298676946,0.006252702871881186;0.007872297128118814,2.986516307760288,5.573368127328471,6.651944541425666,6.689794968222795,0.06032332474902304,0.06032332474902304,1.0873794802340048e-07,1.1521539676571241e-07,0.009,0.014125,0.0045,2
characterization_v1,topology-s02-p1-r0-neg,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,2,1,1,2,False,False,0.007002784874491763,0.4001591356852435,0.007002784874491763;0.01049721512550824,2.345682816057885,9.820490544937051,2.714263493805987,2.727882885247966,0.026126803348524488,0.026126803348524488,9.920322369127987e-07,8.436389940039146e-07,0.0065,0.0175,0.006,2
characterization_v1,topology-s02-p1-r0-pos,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,2,1,1,2,False,False,0.007002784874491763,0.4001591356852435,0.007002784874491763;0.01049721512550824,2.345682816057885,9.820490544937051,2.714263493805987,2.727882885247966,0.026126803348524488,0.026126803348524488,9.920322369127987e-07,8.436389940039146e-07,0.0065,0.0175,0.006,2
characterization_v1,topology-s02-p1-r1-neg,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.007002995112045128,0.4001711492597216,0.007002995112045128;0.010497004887954874,2.4656781130341714,8.848812069868723,4.82885444612311,4.8627345601246645,0.03340805981327379,0.03340805981327379,9.067497112420428e-07,4.5463432454297126e-07,0.009,0.0175,0.006,2
characterization_v1,topology-s02-p1-r1-pos,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.007002995112045128,0.4001711492597216,0.007002995112045128;0.010497004887954874,2.4656781130341714,8.848812069868723,4.82885444612311,4.8627345601246645,0.03340805981327379,0.03340805981327379,9.067497112420428e-07,4.5463432454297126e-07,0.009,0.0175,0.006,2
characterization_v1,topology-s03-p0-r0-neg,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,0,0,0,1,False,False,,,0.018625,,,,,,,,,0.0065,0.018625,0.0045,3
characterization_v1,topology-s03-p0-r0-pos,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,0,0,0,1,False,False,,,0.018625,,,,,,,,,0.0065,0.018625,0.0045,3
characterization_v1,topology-s03-p0-r1-neg,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,0,0,0,1,False,False,,,0.018625,,,,,,,,,0.009,0.018625,0.0045,3
characterization_v1,topology-s03-p0-r1-pos,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,0,0,0,1,False,False,,,0.018625,,,,,,,,,0.009,0.018625,0.0045,3
characterization_v1,topology-s03-p1-r0-neg,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,3,2,2,3,False,False,0.006915557000077643;0.013085593717284596,0.2942790212798997;0.5568337752035998,0.006915557000077643;0.006170036717206953;0.010414406282715404,1.0008777388361016,9.598522056246257,2.8202331569302053,5.4391774254059415,1.4082688840538984,1.4860857446877533,7.908653559445325e-07,3.938243252279636e-06,0.0065,0.0235,0.006,3
characterization_v1,topology-s03-p1-r0-pos,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,3,2,2,3,False,False,0.006915557000077643;0.013085593717284596,0.2942790212798997;0.5568337752035998,0.006915557000077643;0.006170036717206953;0.010414406282715404,1.0008777388361016,9.598522056246257,2.8202331569302053,5.4391774254059415,1.4082688840538984,1.4860857446877533,7.908653559445325e-07,3.938243252279636e-06,0.0065,0.0235,0.006,3
characterization_v1,topology-s03-p1-r1-neg,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,2,2,2,3,False,False,0.007038803430719704;0.012962119460615517,0.29952355024339167;0.5515795515155539,0.007038803430719704;0.005923316029895813;0.010537880539384483,1.0018425789483927,8.502638686060909,4.531417687668506,173.9530720183155,4.526624851130243,4.6118515881193005,7.409185473605112e-07,3.922805296800204e-05,0.009,0.0235,0.006,3
characterization_v1,topology-s03-p1-r1-pos,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,2,2,2,3,False,False,0.007038803430719704;0.012962119460615517,0.29952355024339167;0.5515795515155539,0.007038803430719704;0.005923316029895813;0.010537880539384483,1.0018425789483927,8.502638686060909,4.531417687668506,173.9530720183155,4.526624851130243,4.6118515881193005,7.409185473605112e-07,3.922805296800204e-05,0.009,0.0235,0.006,3
characterization_v1,topology-s04-p0-r0-neg,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,3,3,3,4,False,True,0.006460289676763573;0.01074545747314288;0.015045489303374139,0.27936387791410044;0.4646684312710435;0.6506157536594223,0.006460289676763573;0.0042851677963793074;0.004300031830231258;0.008079510696625861,1.0,5.153374356387777,3.0514270525589287,47.32701870900946,0.11382594520212067,9.162143239387605,2.8057984801949792e-06,4.701049600003282e-05,0.0065,0.023125,0.0045,4
characterization_v1,topology-s04-p0-r0-pos,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,3,3,3,4,False,True,0.006460289676763573;0.01074545747314288;0.015045489303374139,0.27936387791410044;0.4646684312710435;0.6506157536594223,0.006460289676763573;0.0042851677963793074;0.004300031830231258;0.008079510696625861,1.0,5.153374356387777,3.0514270525589287,47.32701870900946,0.11382594520212067,9.162143239387605,2.8057984801949792e-06,4.701049600003282e-05,0.0065,0.023125,0.0045,4
characterization_v1,topology-s04-p0-r1-neg,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.014940573131753919,0.6460788381298992,0.014940573131753919;0.00818442686824608,2.595155533351351,4.803326955194235,4.8907390196631635,4.915202907658467,12.625948895460883,12.625948895460883,2.524738570470683e-06,1.6837183023907243e-05,0.009,0.023125,0.0045,4
characterization_v1,topology-s04-p0-r1-pos,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.014940573131753919,0.6460788381298992,0.014940573131753919;0.00818442686824608,2.595155533351351,4.803326955194235,4.8907390196631635,4.915202907658467,12.625948895460883,12.625948895460883,2.524738570470683e-06,1.6837183023907243e-05,0.009,0.023125,0.0045,4
characterization_v1,topology-s04-p1-r0-neg,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,4,3,3,4,False,True,0.007016508045980838;0.012998256545647938;0.018983931089231448,0.23784773037223178;0.4406188659541674;0.6435230877705576,0.007016508045980838;0.0059817484996671;0.00598567454358351;0.010516068910768554,1.0009253479539235,9.458789963861488,2.642523266823355,5.893595065093424,0.014377511024459458,2.946021604617237,2.673476601736287e-06,5.9726640983075174e-06,0.0065,0.029500000000000002,0.006,4
characterization_v1,topology-s04-p1-r0-pos,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,4,3,3,4,False,True,0.007016508045980838;0.012998256545647938;0.018983931089231448,0.23784773037223178;0.4406188659541674;0.6435230877705576,0.007016508045980838;0.0059817484996671;0.00598567454358351;0.010516068910768554,1.0009253479539235,9.458789963861488,2.642523266823355,5.893595065093424,0.014377511024459458,2.946021604617237,2.673476601736287e-06,5.9726640983075174e-06,0.0065,0.029500000000000002,0.006,4
characterization_v1,topology-s04-p1-r1-neg,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,3,3,3,4,False,True,0.007109616557485515;0.012998022472778446;0.018891181657445032,0.2410039511012039;0.4406109312806253;0.6403790392354248,0.007109616557485515;0.005888405915292931;0.005893159184666586;0.01060881834255497,1.0026960462372911,8.32467111109361,4.342854799532332,32.869439698773284,0.008146733841441453,5.372617769432814,2.113737830314842e-06,2.2722067984030925e-05,0.009,0.029500000000000002,0.006,4
characterization_v1,topology-s04-p1-r1-pos,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,3,3,3,4,False,True,0.007109616557485515;0.012998022472778446;0.018891181657445032,0.2410039511012039;0.4406109312806253;0.6403790392354248,0.007109616557485515;0.005888405915292931;0.005893159184666586;0.01060881834255497,1.0026960462372911,8.32467111109361,4.342854799532332,32.869439698773284,0.008146733841441453,5.372617769432814,2.113737830314842e-06,2.2722067984030925e-05,0.009,0.029500000000000002,0.006,4
characterization_v1,topology-s05-p0-r0-neg,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,4,4,4,5,True,False,0.006369432810924338;0.01088896082638256;0.015111694789366421;0.019632814292498118,0.23056770356287198;0.3941705276518574;0.5470296756331737;0.7106901101356785,0.006369432810924338;0.004519528015458222;0.004222733962983862;0.0045211195031316966;0.007992185707501879,1.0,5.402704866618926,3.2891108886303555,26.678570488842396,2.5198808165648954,6.9631238839181355,1.818541713140276e-06,2.61753408914156e-05,0.0065,0.027624999999999997,0.0045,5
characterization_v1,topology-s05-p0-r0-pos,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,4,4,4,5,True,False,0.006369432810924338;0.01088896082638256;0.015111694789366421;0.019632814292498118,0.23056770356287198;0.3941705276518574;0.5470296756331737;0.7106901101356785,0.006369432810924338;0.004519528015458222;0.004222733962983862;0.0045211195031316966;0.007992185707501879,1.0,5.402704866618926,3.2891108886303555,26.678570488842396,2.5198808165648954,6.9631238839181355,1.818541713140276e-06,2.61753408914156e-05,0.0065,0.027624999999999997,0.0045,5
characterization_v1,topology-s05-p0-r1-neg,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,0,0,0,1,False,False,,,0.027624999999999997,,,,,,,,,0.009,0.027624999999999997,0.0045,5
characterization_v1,topology-s05-p0-r1-pos,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,0,0,0,1,False,False,,,0.027624999999999997,,,,,,,,,0.009,0.027624999999999997,0.0045,5
characterization_v1,topology-s05-p1-r0-neg,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,5,4,4,5,True,False,0.006971705484147783;0.013106875154504254;0.01889223859807495;0.02502993869179225,0.19638606997599387;0.3692077508311057;0.5321757351570408;0.7050686955434435,0.006971705484147783;0.00613516967035647;0.005785363443570696;0.006137700093717301;0.010470061308207754,1.0,9.542157273311188,2.711524464489522,6.674009850096359,1.6656023382399412,2.120553059531013,2.102011724625097e-06,3.3370557034131942e-06,0.0065,0.035500000000000004,0.006,5
characterization_v1,topology-s05-p1-r0-pos,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,5,4,4,5,True,False,0.006971705484147783;0.013106875154504254;0.01889223859807495;0.02502993869179225,0.19638606997599387;0.3692077508311057;0.5321757351570408;0.7050686955434435,0.006971705484147783;0.00613516967035647;0.005785363443570696;0.006137700093717301;0.010470061308207754,1.0,9.542157273311188,2.711524464489522,6.674009850096359,1.6656023382399412,2.120553059531013,2.102011724625097e-06,3.3370557034131942e-06,0.0065,0.035500000000000004,0.006,5
characterization_v1,topology-s05-p1-r1-neg,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,4,4,4,5,True,False,0.007068515658787922;0.013075818392829206;0.01892317483885695;0.02493416025157502,0.19911311714895552;0.3683329124740621;0.5330471785593507;0.7023707113119724,0.007068515658787922;0.006007302734041284;0.005847356446027744;0.0060109854127180715;0.010565839748424982,1.0024840677830404,8.446697336814884,4.455869426717672,25.445703368197027,0.9539647135775073,4.569383354693399,6.631554232243431e-07,1.508632101791807e-05,0.009,0.035500000000000004,0.006,5
characterization_v1,topology-s05-p1-r1-pos,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,4,4,4,5,True,False,0.007068515658787922;0.013075818392829206;0.01892317483885695;0.02493416025157502,0.19911311714895552;0.3683329124740621;0.5330471785593507;0.7023707113119724,0.007068515658787922;0.006007302734041284;0.005847356446027744;0.0060109854127180715;0.010565839748424982,1.0024840677830404,8.446697336814884,4.455869426717672,25.445703368197027,0.9539647135775073,4.569383354693399,6.631554232243431e-07,1.508632101791807e-05,0.009,0.035500000000000004,0.006,5
characterization_v1,topology-s06-p0-r0-neg,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,5,5,5,6,False,False,0.0064201990202831915;0.01078348762523077;0.015251430014606458;0.019715747824252384;0.024086023056716713,0.19985055316056627;0.33567276654414846;0.4747526852795785;0.6137197766304244;0.7497594725826214,0.0064201990202831915;0.004363288604947578;0.004467942389375689;0.004464317809645926;0.004370275232464329;0.008038976943283288,1.0,5.24940822614177,3.1580897650711814,44.12663476922446,0.00592434547747453,8.262267209524296,2.158232893068046e-06,4.0355974612701906e-05,0.0065,0.032125,0.0045,6
characterization_v1,topology-s06-p0-r0-pos,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,5,5,5,6,False,False,0.0064201990202831915;0.01078348762523077;0.015251430014606458;0.019715747824252384;0.024086023056716713,0.19985055316056627;0.33567276654414846;0.4747526852795785;0.6137197766304244;0.7497594725826214,0.0064201990202831915;0.004363288604947578;0.004467942389375689;0.004464317809645926;0.004370275232464329;0.008038976943283288,1.0,5.24940822614177,3.1580897650711814,44.12663476922446,0.00592434547747453,8.262267209524296,2.158232893068046e-06,4.0355974612701906e-05,0.0065,0.032125,0.0045,6
characterization_v1,topology-s06-p0-r1-neg,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.015251591966726144,0.4747577265906971,0.015251591966726144;0.016873408033273855,2.2975728572916987,4.258277812258532,4.33168156934834,4.356637670598981,0.0011367974790387342,0.0011367974790387342,1.0641233845545828e-06,3.2004346236687298e-06,0.009,0.032125,0.0045,6
characterization_v1,topology-s06-p0-r1-pos,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.015251591966726144,0.4747577265906971,0.015251591966726144;0.016873408033273855,2.2975728572916987,4.258277812258532,4.33168156934834,4.356637670598981,0.0011367974790387342,0.0011367974790387342,1.0641233845545828e-06,3.2004346236687298e-06,0.009,0.032125,0.0045,6
characterization_v1,topology-s06-p1-r0-neg,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,6,5,5,6,False,False,0.006992345266207152;0.013058670442082447;0.01899863156866428;0.024938464394274374;0.031013972359857735,0.16849024737848559;0.31466675764054086;0.45779835105215133;0.6009268528740813;0.7473246351772947,0.006992345266207152;0.006066325175875294;0.005939961126581834;0.005939832825610093;0.006075507965583361;0.010486027640142268,1.0,9.568001422862737,2.6906067128947555,5.710097217249284,0.013654099757345722,2.45409259266807,5.3767375225097225e-06,8.151047785460996e-06,0.0065,0.0415,0.006,6
characterization_v1,topology-s06-p1-r0-pos,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,6,5,5,6,False,False,0.006992345266207152;0.013058670442082447;0.01899863156866428;0.024938464394274374;0.031013972359857735,0.16849024737848559;0.31466675764054086;0.45779835105215133;0.6009268528740813;0.7473246351772947,0.006992345266207152;0.006066325175875294;0.005939961126581834;0.005939832825610093;0.006075507965583361;0.010486027640142268,1.0,9.568001422862737,2.6906067128947555,5.710097217249284,0.013654099757345722,2.45409259266807,5.3767375225097225e-06,8.151047785460996e-06,0.0065,0.0415,0.006,6
characterization_v1,topology-s06-p1-r1-neg,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,5,5,5,6,False,False,0.007090929633771296;0.013030504368958695;0.018998763412039717;0.024965656607385665;0.03091676768230572,0.17086577430774205;0.31398805708334204;0.457801528000957;0.6015820869249557;0.7449823537904993,0.007090929633771296;0.005939574735187399;0.0059682590430810215;0.005966893195345949;0.005951111074920055;0.010583232317694282,1.0,8.440019619346513,4.373334506962856,31.747193054805436,0.007921353012074219,5.011429220568344,3.592769742308266e-06,3.457670167942781e-05,0.009,0.0415,0.006,6
characterization_v1,topology-s06-p1-r1-pos,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,5,5,5,6,False,False,0.007090929633771296;0.013030504368958695;0.018998763412039717;0.024965656607385665;0.03091676768230572,0.17086577430774205;0.31398805708334204;0.457801528000957;0.6015820869249557;0.7449823537904993,0.007090929633771296;0.005939574735187399;0.0059682590430810215;0.005966893195345949;0.005951111074920055;0.010583232317694282,1.0,8.440019619346513,4.373334506962856,31.747193054805436,0.007921353012074219,5.011429220568344,3.592769742308266e-06,3.457670167942781e-05,0.009,0.0415,0.006,6
characterization_v1,topology-s07-p0-r0-neg,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,6,6,6,7,False,False,0.006388723419412894;0.01083854749394391;0.015150962990452235;0.019856837364167247;0.024162559264417318;0.0286097764583129,0.17443613431844077;0.2959330373773081;0.41367817038777427;0.5421662078953514;0.659728580598425;0.7811543060290211,0.006388723419412894;0.004449824074531017;0.004312415496508324;0.004705874373715013;0.004305721900250071;0.0044472171938955835;0.008015223541687103,1.0034531051171889,5.316466324627701,3.2309993248034,26.254971308054763,1.394914676364685,7.560770140026752,6.01649193221563e-06,3.9584223226281703e-05,0.0065,0.036625000000000005,0.0045,7
characterization_v1,topology-s07-p0-r0-pos,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,6,6,6,7,False,False,0.006388723419412894;0.01083854749394391;0.015150962990452235;0.019856837364167247;0.024162559264417318;0.0286097764583129,0.17443613431844077;0.2959330373773081;0.41367817038777427;0.5421662078953514;0.659728580598425;0.7811543060290211,0.006388723419412894;0.004449824074531017;0.004312415496508324;0.004705874373715013;0.004305721900250071;0.0044472171938955835;0.008015223541687103,1.0034531051171889,5.316466324627701,3.2309993248034,26.254971308054763,1.394914676364685,7.560770140026752,6.01649193221563e-06,3.9584223226281703e-05,0.0065,0.036625000000000005,0.0045,7
characterization_v1,topology-s07-p0-r1-neg,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,2,2,2,3,False,False,0.015176631648597647;0.01983091525545043,0.41437902112212;0.5414584370088854,0.015176631648597647;0.004654283606852782;0.016794084744549576,1.0,4.245453285724677,4.391581093150864,45.21798867794554,1.8265484708388633,1.872019101543618,4.682843450506263e-06,1.0925493709188286e-05,0.009,0.036625000000000005,0.0045,7
characterization_v1,topology-s07-p0-r1-pos,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,2,2,2,3,False,False,0.015176631648597647;0.01983091525545043,0.41437902112212;0.5414584370088854,0.015176631648597647;0.004654283606852782;0.016794084744549576,1.0,4.245453285724677,4.391581093150864,45.21798867794554,1.8265484708388633,1.872019101543618,4.682843450506263e-06,1.0925493709188286e-05,0.009,0.036625000000000005,0.0045,7
