design_key,design_id,set_id,label,sweep_index,representative,cell_id,cell_index,kind,position_class,z_start_m,z_end_m,length_m,launch_z_m,wall_area_m2,start_cusp_z_m,end_cusp_z_m,length_over_pitch,wall_mirror_ratio,axis_mirror_ratio,wall_b_min_t,axis_bz_peak_t,boundary_ambiguous,short_cell,launch_plane_inside_injector_zone,stage_count_selector,stage_pitch_m,magnet_axial_fraction,chamber_outer_radius_m,dielectric_thickness_m,radial_clearance_m,magnet_radial_thickness_m,source_strength_scale,exit_length_fraction,exit_expansion_descriptor,first_polarity_selector,wall_radius_m,chamber_length_m,injector_length_m,exit_start_m,stage_count,stage_pitch_represented_m,has_divergent_exit,bore_max_b_t,interpolation_b_relative_rms,cross_resolution_b_relative_rms,n_stage1,wall_stage1,wilson_width_stage1,topped_up,n_stage2,wall_stage2,n_final,wall_final,reflected_final,escape_final,timeout_final,p_wall,p_wall_lower,p_wall_upper,p_reflected,p_escape,p_timeout,wilson_width_final,binomial_floor,jeffreys_floor,surrogate_ready,n_control,wall_N_control,wall_2N_control,delta_p_control,discordant_control,design_p_wall_area_weighted,design_p_wall_launch_weighted,design_control_delta_p,design_timestep_passed,v1_p_wall_2N,sealed,structural_gates_passed,accepted_field_identity_sha256,catalogue_accepted_field_identity_sha256
l1a-gs-v2-004-72b1c5ba70,72b1c5ba70dda77968f225021cdd8eb66bfab17b1a901bfc6ec33fa54e3fbf88,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,4,False,cell-03,2,interior,interior,0.00773754337163568,0.011265750878234414,0.0035282075065987337,0.009501647124935047,3.103573419259864e-05,0.00773754337163568,0.011265750878234414,0.9284756596312456,1.0169150479177655,0.786359233471246,0.08710062734884819,0.11263800927615125,False,False,False,1.0,0.0038,0.72,0.0014,0.0009,0.00035,0.004,0.75,0.28,0.0,1.0,0.0014,0.019000000000000003,0.0015200000000000003,0.013680000000000001,5,0.0038000000000000004,True,0.24485934136581272,0.008713927067656722,0.006075588696864168,128,128,0.02913695627350843,False,0,0,128,128,0,0,0,1.0,0.9708630437264916,1.0,0.0,0.0,0.0,0.02913695627350843,0.0,0.005492143434474149,True,16,16,16,0.0,0,0.8419498860657233,0.6953125,0.0,True,0.736328125,True,True,08d372d05630929e576ff64c1c9b97e94d67c92be9b67d7258c076ee5ebb766f,4d87bce98d67ebfe2d7d05bd6aeb06b5e946e255835c9eb7ca79c0ddd40d0d2c
l1a-gs-v2-004-72b1c5ba70,72b1c5ba70dda77968f225021cdd8eb66bfab17b1a901bfc6ec33fa54e3fbf88,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,4,False,cell-04,3,exit_partial,exit_side,0.011265750878234414,0.013680000000000001,0.0024142491217655875,0.012472875439117207,2.1236844453648265e-05,0.011265750878234414,,0.6353287162541019,1.0,0.5962206024223515,0.0885739386341214,0.14855900362090688,False,False,False,1.0,0.0038,0.72,0.0014,0.0009,0.00035,0.004,0.75,0.28,0.0,1.0,0.0014,0.019000000000000003,0.0015200000000000003,0.013680000000000001,5,0.0038000000000000004,True,0.24485934136581272,0.008713927067656722,0.006075588696864168,128,64,0.17069550747898554,True,384,192,512,256,119,137,0,0.5,0.45685206921855137,0.5431479307814486,0.232421875,0.267578125,0.0,0.08629586156289726,0.02209708691207961,0.02209708691207961,False,64,37,37,0.0,0,0.8419498860657233,0.6953125,0.0,True,0.736328125,True,True,08d372d05630929e576ff64c1c9b97e94d67c92be9b67d7258c076ee5ebb766f,4d87bce98d67ebfe2d7d05bd6aeb06b5e946e255835c9eb7ca79c0ddd40d0d2c
l1a-gs-v2-005-942c2d458e,942c2d458eb750877af39acae13e1ce9d51c59bed8d4b34f5175476fe9b2c7a5,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,5,False,cell-01,0,anode_partial,anode_side,0.0,0.004906945574150934,0.004906945574150934,0.002453472787075467,5.549624700234308e-05,,0.004906945574150934,0.9528049658545502,1.3556302920953576,0.6628733618328003,0.06663908765209388,0.13628238975993506,False,False,False,0.0,0.00515,0.6,0.0018,0.0007,0.000575,0.0031000000000000003,1.025,0.14,0.5,0.5,0.0018,0.01545,0.0012360000000000001,0.013287,3,0.00515,True,0.25136043329621177,0.004992526883213129,0.00207272624092739,128,127,0.04154582754598635,False,0,0,128,127,0,1,0,0.9921875,0.9570737405611394,0.9986195681071257,0.0,0.0078125,0.0,0.04154582754598635,0.007781922583256459,0.009475584891282928,True,16,16,16,0.0,0,0.8939032269308044,0.6653645833333334,0.0,True,0.74609375,True,True,fe674f8cb579de5b4e79c9c9dcba030e8c8d335c888eaab8e0ce8864ba6873b9,b81be79df4c4d5c5231dbb01686e991a0647709eca0f8c8d900bb83e8412c09a
l1a-gs-v2-005-942c2d458e,942c2d458eb750877af39acae13e1ce9d51c59bed8d4b34f5175476fe9b2c7a5,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,5,False,cell-02,1,interior,interior,0.004906945574150934,0.010544255377055306,0.005637309802904372,0.00772560047560312,6.375647182613076e-05,0.004906945574150934,0.010544255377055306,1.0946232626998782,1.0,0.5273599025967474,0.09033796585877615,0.17130230306465727,False,False,False,0.0,0.00515,0.6,0.0018,0.0007,0.000575,0.0031000000000000003,1.025,0.14,0.5,0.5,0.0018,0.01545,0.0012360000000000001,0.013287,3,0.00515,True,0.25136043329621177,0.004992526883213129,0.00207272624092739,128,128,0.02913695627350843,False,0,0,128,128,0,0,0,1.0,0.9708630437264916,1.0,0.0,0.0,0.0,0.02913695627350843,0.0,0.005492143434474149,True,16,16,16,0.0,0,0.8939032269308044,0.6653645833333334,0.0,True,0.74609375,True,True,fe674f8cb579de5b4e79c9c9dcba030e8c8d335c888eaab8e0ce8864ba6873b9,b81be79df4c4d5c5231dbb01686e991a0647709eca0f8c8d900bb83e8412c09a
l1a-gs-v2-005-942c2d458e,942c2d458eb750877af39acae13e1ce9d51c59bed8d4b34f5175476fe9b2c7a5,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,5,False,cell-03,2,exit_partial,exit_side,0.010544255377055306,0.013287,0.002742744622944694,0.011915627688527653,3.101971088921745e-05,0.010544255377055306,,0.5325717714455717,1.0015325589623327,0.6691274644871984,0.09066107330492434,0.13569913292221422,False,False,False,0.0,0.00515,0.6,0.0018,0.0007,0.000575,0.0031000000000000003,1.025,0.14,0.5,0.5,0.0018,0.01545,0.0012360000000000001,0.013287,3,0.00515,True,0.25136043329621177,0.004992526883213129,0.00207272624092739,128,64,0.17069550747898554,True,384,192,512,256,123,133,0,0.5,0.45685206921855137,0.5431479307814486,0.240234375,0.259765625,0.0,0.08629586156289726,0.02209708691207961,0.02209708691207961,False,64,31,31,0.0,0,0.8939032269308044,0.6653645833333334,0.0,True,0.74609375,True,True,fe674f8cb579de5b4e79c9c9dcba030e8c8d335c888eaab8e0ce8864ba6873b9,b81be79df4c4d5c5231dbb01686e991a0647709eca0f8c8d900bb83e8412c09a
l1a-gs-v2-006-110b30a28a,110b30a28afe152249e2dc23cfc80e1c296e8c2a8635ed5eff847249447db848,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,6,False,cell-01,0,anode_partial,anode_side,0.0,0.004965669616978371,0.004965669616978371,0.0024828348084891855,5.616040027987185e-05,,0.004965669616978371,0.9642076926171594,1.3114228440792692,0.6430204074854965,0.06862302672468203,0.13995481920788033,False,False,False,1.0,0.00515,0.6,0.0018,0.0007,0.000575,0.0031000000000000003,1.025,0.14,0.5,0.5,0.0018,0.025750000000000002,0.00206,0.022145,5,0.00515,True,0.24277317910055363,0.005417313375284088,0.0021428004551806343,128,125,0.05864132865467675,False,0,0,128,125,0,3,0,0.9765625,0.9333562549485678,0.9919975836032445,0.0,0.0234375,0.0,0.05864132865467675,0.01337213275159097,0.014360223193099752,True,16,15,15,0.0,0,0.959397895277039,0.7099609375,0.0,True,0.623046875,True,True,7958758f2f3e4ebd1f47a35cba7bb7450ae2ff74bb58260a2b47aedf39f874c5,df1bc73cc51d0c3362c84babcb0413076027fd043223800fbb8023b9b438a1ea
l1a-gs-v2-006-110b30a28a,110b30a28afe152249e2dc23cfc80e1c296e8c2a8635ed5eff847249447db848,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,6,False,cell-02,1,interior,interior,0.004965669616978371,0.010403607832530757,0.005437938215552386,0.007684638724754564,6.150163229515642e-05,0.004965669616978371,0.010403607832530757,1.0559103331169681,1.0,0.5574580314255486,0.0899938048766102,0.16143601814557287,False,False,False,1.0,0.00515,0.6,0.0018,0.0007,0.000575,0.0031000000000000003,1.025,0.14,0.5,0.5,0.0018,0.025750000000000002,0.00206,0.022145,5,0.00515,True,0.24277317910055363,0.005417313375284088,0.0021428004551806343,128,128,0.02913695627350843,False,0,0,128,128,0,0,0,1.0,0.9708630437264916,1.0,0.0,0.0,0.0,0.02913695627350843,0.0,0.005492143434474149,True,16,16,16,0.0,0,0.959397895277039,0.7099609375,0.0,True,0.623046875,True,True,7958758f2f3e4ebd1f47a35cba7bb7450ae2ff74bb58260a2b47aedf39f874c5,df1bc73cc51d0c3362c84babcb0413076027fd043223800fbb8023b9b438a1ea
l1a-gs-v2-006-110b30a28a,110b30a28afe152249e2dc23cfc80e1c296e8c2a8635ed5eff847249447db848,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,6,False,cell-03,2,interior,interior,0.010403607832530757,0.015348745371129192,0.0049451375385984354,0.012876176601829974,5.5928187944107045e-05,0.010403607832530757,0.015348745371129192,0.9602208812812496,1.0039363982789278,0.6654868376752905,0.09159656875927284,0.13818023757783318,False,False,False,1.0,0.00515,0.6,0.0018,0.0007,0.000575,0.0031000000000000003,1.025,0.14,0.5,0.5,0.0018,0.025750000000000002,0.00206,0.022145,5,0.00515,True,0.24277317910055363,0.005417313375284088,0.0021428004551806343,128,128,0.02913695627350843,False,0,0,128,128,0,0,0,1.0,0.9708630437264916,1.0,0.0,0.0,0.0,0.02913695627350843,0.0,0.005492143434474149,True,16,16,16,0.0,0,0.959397895277039,0.7099609375,0.0,True,0.623046875,True,True,7958758f2f3e4ebd1f47a35cba7bb7450ae2ff74bb58260a2b47aedf39f874c5,df1bc73cc51d0c3362c84babcb0413076027fd043223800fbb8023b9b438a1ea
l1a-gs-v2-006-110b30a28a,110b30a28afe152249e2dc23cfc80e1c296e8c2a8635ed5eff847249447db848,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,6,False,cell-04,3,interior,interior,0.015348745371129192,0.02078184227057713,0.005433096899447936,0.01806529382085316,6.144687829996963e-05,0.015348745371129192,0.02078184227057713,1.0549702717374634,1.0010448194136357,0.5554828518567922,0.08973236472587719,0.16170817612517782,False,False,False,1.0,0.00515,0.6,0.0018,0.0007,0.000575,0.0031000000000000003,1.025,0.14,0.5,0.5,0.0018,0.025750000000000002,0.00206,0.022145,5,0.00515,True,0.24277317910055363,0.005417313375284088,0.0021428004551806343,128,128,0.02913695627350843,False,0,0,128,128,0,0,0,1.0,0.9708630437264916,1.0,0.0,0.0,0.0,0.02913695627350843,0.0,0.005492143434474149,True,16,16,16,0.0,0,0.959397895277039,0.7099609375,0.0,True,0.623046875,True,True,7958758f2f3e4ebd1f47a35cba7bb7450ae2ff74bb58260a2b47aedf39f874c5,df1bc73cc51d0c3362c84babcb0413076027fd043223800fbb8023b9b438a1ea
l1a-gs-v2-006-110b30a28a,110b30a28afe152249e2dc23cfc80e1c296e8c2a8635ed5eff847249447db848,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,6,False,cell-05,4,exit_partial,exit_side,0.02078184227057713,0.022145,0.001363157729422873,0.021463421135288565,1.5416950710380547e-05,0.02078184227057713,,0.2646908212471598,1.0,0.645156659442586,0.08982611884257422,0.1392314835906426,False,False,False,1.0,0.00515,0.6,0.0018,0.0007,0.000575,0.0031000000000000003,1.025,0.14,0.5,0.5,0.0018,0.025750000000000002,0.00206,0.022145,5,0.00515,True,0.24277317910055363,0.005417313375284088,0.0021428004551806343,128,57,0.16970135560641886,True,384,161,512,218,166,128,0,0.42578125,0.3836604467898356,0.4690074636690298,0.32421875,0.25,0.0,0.08534701687919422,0.02185229076362572,0.021853249523725932,False,64,28,28,0.0,0,0.959397895277039,0.7099609375,0.0,True,0.623046875,True,True,7958758f2f3e4ebd1f47a35cba7bb7450ae2ff74bb58260a2b47aedf39f874c5,df1bc73cc51d0c3362c84babcb0413076027fd043223800fbb8023b9b438a1ea
l1a-gs-v2-007-9ea145255a,9ea145255a66390ca9795454ade96a97990c36a6a90658eab87a1df16eaab158,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,7,False,cell-01,0,anode_partial,anode_side,0.0,0.003729230720090614,0.003729230720090614,0.001864615360045307,4.2176605801600965e-05,,0.003729230720090614,0.9813765052870037,1.0162997935534361,0.8101951776381793,0.07916458993998358,0.09930317858381242,False,False,False,0.5,0.0038,0.6,0.0018,0.0007,0.000575,0.0031000000000000003,1.025,0.14,0.5,0.5,0.0018,0.0152,0.001216,0.013072,4,0.0038,True,0.18613680587812445,0.008025522625997159,0.002493275785189638,128,80,0.16543565711544606,True,384,248,512,328,0,184,0,0.640625,0.5981582836545334,0.6809972544234058,0.0,0.359375,0.0,0.08283897076887237,0.02120512768614108,0.02120867448890866,False,64,41,41,0.0,0,0.8286940704223045,0.63125,0.0,True,0.6484375,True,True,0c7a2cff29a30fefae3b491dda6042021e55d18fa4281d0bb34d503e6276596c,0c38cc7098dd876025673b3490206b99c89fbf2d34b32ee6d68a7f6a4b263fdb
l1a-gs-v2-007-9ea145255a,9ea145255a66390ca9795454ade96a97990c36a6a90658eab87a1df16eaab158,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,7,False,cell-02,1,interior,interior,0.003729230720090614,0.007598430990624714,0.0038692002705341,0.005663830855357664,4.375962412263924e-05,0.003729230720090614,0.007598430990624714,1.0182105975089737,1.006963772406896,0.9231461116828014,0.07908247906736152,0.08626282496905777,False,False,False,0.5,0.0038,0.6,0.0018,0.0007,0.000575,0.0031000000000000003,1.025,0.14,0.5,0.5,0.0018,0.0152,0.001216,0.013072,4,0.0038,True,0.18613680587812445,0.008025522625997159,0.002493275785189638,128,128,0.02913695627350843,False,0,0,128,128,0,0,0,1.0,0.9708630437264916,1.0,0.0,0.0,0.0,0.02913695627350843,0.0,0.005492143434474149,True,16,16,16,0.0,0,0.8286940704223045,0.63125,0.0,True,0.6484375,True,True,0c7a2cff29a30fefae3b491dda6042021e55d18fa4281d0bb34d503e6276596c,0c38cc7098dd876025673b3490206b99c89fbf2d34b32ee6d68a7f6a4b263fdb
l1a-gs-v2-007-9ea145255a,9ea145255a66390ca9795454ade96a97990c36a6a90658eab87a1df16eaab158,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,7,False,cell-03,2,interior,interior,0.007598430990624714,0.01147356653972076,0.0038751355490960464,0.009535998765172738,4.3826750541737237e-05,0.007598430990624714,0.01147356653972076,1.0197725129200121,1.0,0.9229145557588593,0.07963319145295975,0.08628446799983773,False,False,False,0.5,0.0038,0.6,0.0018,0.0007,0.000575,0.0031000000000000003,1.025,0.14,0.5,0.5,0.0018,0.0152,0.001216,0.013072,4,0.0038,True,0.18613680587812445,0.008025522625997159,0.002493275785189638,128,128,0.02913695627350843,False,0,0,128,128,0,0,0,1.0,0.9708630437264916,1.0,0.0,0.0,0.0,0.02913695627350843,0.0,0.005492143434474149,True,16,16,16,0.0,0,0.8286940704223045,0.63125,0.0,True,0.6484375,True,True,0c7a2cff29a30fefae3b491dda6042021e55d18fa4281d0bb34d503e6276596c,0c38cc7098dd876025673b3490206b99c89fbf2d34b32ee6d68a7f6a4b263fdb
l1a-gs-v2-007-9ea145255a,9ea145255a66390ca9795454ade96a97990c36a6a90658eab87a1df16eaab158,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,7,False,cell-04,3,exit_partial,exit_side,0.01147356653972076,0.013072,0.0015984334602792399,0.01227278326986038,1.807785653783534e-05,0.01147356653972076,,0.4206403842840105,1.0107302771877649,0.8089369144820214,0.0793213279787868,0.0991084303109555,False,False,False,0.5,0.0038,0.6,0.0018,0.0007,0.000575,0.0031000000000000003,1.025,0.14,0.5,0.5,0.0018,0.0152,0.001216,0.013072,4,0.0038,True,0.18613680587812445,0.008025522625997159,0.002493275785189638,128,56,0.16939585699312765,True,384,168,512,224,160,128,0,0.4375,0.3951533954746975,0.4807774764906628,0.3125,0.25,0.0,0.0856240810159653,0.021923773750628563,0.021924451434561964,False,64,35,35,0.0,0,0.8286940704223045,0.63125,0.0,True,0.6484375,True,True,0c7a2cff29a30fefae3b491dda6042021e55d18fa4281d0bb34d503e6276596c,0c38cc7098dd876025673b3490206b99c89fbf2d34b32ee6d68a7f6a4b263fdb
l1a-gs-v2-008-b45d1d67d2,b45d1d67d2690790a100a0b2ff214c0320158a6ccdec188be819f22f1980a5e1,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,8,False,cell-01,0,anode_partial,anode_side,0.0,0.006340425599550184,0.006340425599550184,0.003170212799775092,7.170852414304627e-05,,0.006340425599550184,0.9754500922384899,1.5614593650769246,0.48292803855907274,0.05414311547198869,0.17506184764179247,False,False,False,0.5,0.0065,0.6,0.0018,0.0007,0.000575,0.0031000000000000003,1.025,0.14,0.5,0.5,0.0018,0.026,0.00208,0.022359999999999998,4,0.0065,True,0.2640529117523301,0.004006445995268615,0.0017904458153292365,128,128,0.02913695627350843,False,0,0,128,128,0,0,0,1.0,0.9708630437264916,1.0,0.0,0.0,0.0,0.02913695627350843,0.0,0.005492143434474149,True,16,16,16,0.0,0,0.9397025101082415,0.7142857142857143,0.0,True,0.69140625,True,True,6c265e9cf62a674f26bfbc4f3a3a7b97dc8029c8960774813151b709f4c5008a,553e230b493e3edb7f8c6470642d491cbc328864bc61dde07554f29205fc44bf
l1a-gs-v2-008-b45d1d67d2,b45d1d67d2690790a100a0b2ff214c0320158a6ccdec188be819f22f1980a5e1,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,8,False,cell-02,1,interior,interior,0.006340425599550184,0.012999067879003496,0.006658642279453312,0.009669746739276841,7.530747000484651e-05,0.006340425599550184,0.012999067879003496,1.024406504531279,1.0,0.4184155794731329,0.08454227470817807,0.20205336238825844,False,False,False,0.5,0.0065,0.6,0.0018,0.0007,0.000575,0.0031000000000000003,1.025,0.14,0.5,0.5,0.0018,0.026,0.00208,0.022359999999999998,4,0.0065,True,0.2640529117523301,0.004006445995268615,0.0017904458153292365,128,128,0.02913695627350843,False,0,0,128,128,0,0,0,1.0,0.9708630437264916,1.0,0.0,0.0,0.0,0.02913695627350843,0.0,0.005492143434474149,True,16,16,16,0.0,0,0.9397025101082415,0.7142857142857143,0.0,True,0.69140625,True,True,6c265e9cf62a674f26bfbc4f3a3a7b97dc8029c8960774813151b709f4c5008a,553e230b493e3edb7f8c6470642d491cbc328864bc61dde07554f29205fc44bf
l1a-gs-v2-008-b45d1d67d2,b45d1d67d2690790a100a0b2ff214c0320158a6ccdec188be819f22f1980a5e1,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,8,False,cell-03,2,interior,interior,0.012999067879003496,0.019663496252040558,0.006664428373037061,0.016331282065522028,7.537290918159098e-05,0.012999067879003496,0.019663496252040558,1.0252966727749326,1.0,0.4179186185676268,0.08447111138568583,0.2021233504149729,False,False,False,0.5,0.0065,0.6,0.0018,0.0007,0.000575,0.0031000000000000003,1.025,0.14,0.5,0.5,0.0018,0.026,0.00208,0.022359999999999998,4,0.0065,True,0.2640529117523301,0.004006445995268615,0.0017904458153292365,128,128,0.02913695627350843,False,0,0,128,128,0,0,0,1.0,0.9708630437264916,1.0,0.0,0.0,0.0,0.02913695627350843,0.0,0.005492143434474149,True,16,16,16,0.0,0,0.9397025101082415,0.7142857142857143,0.0,True,0.69140625,True,True,6c265e9cf62a674f26bfbc4f3a3a7b97dc8029c8960774813151b709f4c5008a,553e230b493e3edb7f8c6470642d491cbc328864bc61dde07554f29205fc44bf
l1a-gs-v2-008-b45d1d67d2,b45d1d67d2690790a100a0b2ff214c0320158a6ccdec188be819f22f1980a5e1,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,8,False,cell-04,3,exit_partial,exit_side,0.019663496252040558,0.022359999999999998,0.0026965037479594403,0.021011748126020278,3.0496738913880194e-05,0.019663496252040558,,0.4148467304552985,1.0003399035672325,0.48317083540733674,0.08444240910960377,0.1748265938163932,False,False,False,0.5,0.0065,0.6,0.0018,0.0007,0.000575,0.0031000000000000003,1.025,0.14,0.5,0.5,0.0018,0.026,0.00208,0.022359999999999998,4,0.0065,True,0.2640529117523301,0.004006445995268615,0.0017904458153292365,128,64,0.17069550747898554,True,384,192,512,256,128,128,0,0.5,0.45685206921855137,0.5431479307814486,0.25,0.25,0.0,0.08629586156289726,0.02209708691207961,0.02209708691207961,False,64,30,30,0.0,0,0.9397025101082415,0.7142857142857143,0.0,True,0.69140625,True,True,6c265e9cf62a674f26bfbc4f3a3a7b97dc8029c8960774813151b709f4c5008a,553e230b493e3edb7f8c6470642d491cbc328864bc61dde07554f29205fc44bf
l1a-gs-v2-009-4d592518ca,4d592518ca28332d669b5d162a270eb1868ac3ec8458dab76be7b00fd48e8602,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,9,False,cell-01,0,anode_partial,anode_side,0.0,0.005012109091951435,0.005012109091951435,0.0025060545459757175,5.668561836815485e-05,,0.005012109091951435,0.9732250663983368,1.3441036701688263,0.6056995238409836,0.05413143754759596,0.12012270278478841,False,False,False,0.5,0.00515,0.48,0.0018,0.0007,0.000575,0.0031000000000000003,1.025,0.14,0.5,0.5,0.0018,0.0206,0.0016480000000000002,0.017716,4,0.00515,True,0.20928809950152485,0.0054049341020697165,0.0018175725099427735,128,126,0.05088552696967308,False,0,0,128,126,0,2,0,0.984375,0.9448190233201829,0.9957045502898559,0.0,0.015625,0.0,0.05088552696967308,0.010961886875314282,0.012184860794534208,True,16,16,16,0.0,0,0.9355652102811325,0.7120535714285714,0.0,True,0.6640625,True,True,90d02dee605b5fc69a793cb78e8b8951b668e13f667a2a72beea37c705ce06ab,bcb647dc67f351f82ae269cdd32986ad19a2cd190571ce8bbb9c42fe4add461d
l1a-gs-v2-009-4d592518ca,4d592518ca28332d669b5d162a270eb1868ac3ec8458dab76be7b00fd48e8602,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,9,False,cell-02,1,interior,interior,0.005012109091951435,0.010298475366348911,0.005286366274397476,0.007655292229150173,5.978739402659503e-05,0.005012109091951435,0.010298475366348911,1.0264788882325195,1.0,0.5540997901576732,0.07275826387923834,0.1313089540397307,False,False,False,0.5,0.00515,0.48,0.0018,0.0007,0.000575,0.0031000000000000003,1.025,0.14,0.5,0.5,0.0018,0.0206,0.0016480000000000002,0.017716,4,0.00515,True,0.20928809950152485,0.0054049341020697165,0.0018175725099427735,128,128,0.02913695627350843,False,0,0,128,128,0,0,0,1.0,0.9708630437264916,1.0,0.0,0.0,0.0,0.02913695627350843,0.0,0.005492143434474149,True,16,16,16,0.0,0,0.9355652102811325,0.7120535714285714,0.0,True,0.6640625,True,True,90d02dee605b5fc69a793cb78e8b8951b668e13f667a2a72beea37c705ce06ab,bcb647dc67f351f82ae269cdd32986ad19a2cd190571ce8bbb9c42fe4add461d
l1a-gs-v2-009-4d592518ca,4d592518ca28332d669b5d162a270eb1868ac3ec8458dab76be7b00fd48e8602,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,9,False,cell-03,2,interior,interior,0.010298475366348911,0.015589574939804564,0.005291099573455653,0.012944025153076737,5.9840926377769325e-05,0.010298475366348911,0.015589574939804564,1.0273979754282823,1.0,0.5515564031155178,0.07260630951656676,0.13163895678926624,False,False,False,0.5,0.00515,0.48,0.0018,0.0007,0.000575,0.0031000000000000003,1.025,0.14,0.5,0.5,0.0018,0.0206,0.0016480000000000002,0.017716,4,0.00515,True,0.20928809950152485,0.0054049341020697165,0.0018175725099427735,128,128,0.02913695627350843,False,0,0,128,128,0,0,0,1.0,0.9708630437264916,1.0,0.0,0.0,0.0,0.02913695627350843,0.0,0.005492143434474149,True,16,16,16,0.0,0,0.9355652102811325,0.7120535714285714,0.0,True,0.6640625,True,True,90d02dee605b5fc69a793cb78e8b8951b668e13f667a2a72beea37c705ce06ab,bcb647dc67f351f82ae269cdd32986ad19a2cd190571ce8bbb9c42fe4add461d
l1a-gs-v2-009-4d592518ca,4d592518ca28332d669b5d162a270eb1868ac3ec8458dab76be7b00fd48e8602,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,9,False,cell-04,3,exit_partial,exit_side,0.015589574939804564,0.017716,0.002126425060195435,0.016652787469902283,2.404930085106916e-05,0.015589574939804564,,0.41289806994086115,1.001073511216899,0.6047138100457361,0.07252844941257806,0.1200672257031394,False,False,False,0.5,0.00515,0.48,0.0018,0.0007,0.000575,0.0031000000000000003,1.025,0.14,0.5,0.5,0.0018,0.0206,0.0016480000000000002,0.017716,4,0.00515,True,0.20928809950152485,0.0054049341020697165,0.0018175725099427735,128,64,0.17069550747898554,True,384,192,512,256,128,128,0,0.5,0.45685206921855137,0.5431479307814486,0.25,0.25,0.0,0.08629586156289726,0.02209708691207961,0.02209708691207961,False,64,33,33,0.0,0,0.9355652102811325,0.7120535714285714,0.0,True,0.6640625,True,True,90d02dee605b5fc69a793cb78e8b8951b668e13f667a2a72beea37c705ce06ab,bcb647dc67f351f82ae269cdd32986ad19a2cd190571ce8bbb9c42fe4add461d
l1a-gs-v2-010-7aa8cd8bce,7aa8cd8bcefc0b630bb4cf586b4baf6a719b6f64744de5d7e050fe7f3927017f,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,10,False,cell-01,0,anode_partial,anode_side,0.0,0.005007485945959103,0.005007485945959103,0.0025037429729795513,5.663333181880531e-05,,0.005007485945959103,0.9723273681473985,1.1725123771134829,0.6475224273449111,0.0885433683901464,0.16033142786182644,False,False,False,0.5,0.00515,0.72,0.0018,0.0007,0.000575,0.0031000000000000003,1.025,0.14,0.5,0.5,0.0018,0.0206,0.0016480000000000002,0.017716,4,0.00515,True,0.2561972397145085,0.005640381951478237,0.002016676707884657,128,114,0.10895565567467624,True,384,341,512,455,0,57,0,0.888671875,0.8584802269199013,0.9130746630455141,0.0,0.111328125,0.0,0.054594436125612766,0.013900748461187962,0.013942022118708675,True,64,56,56,0.0,0,0.9086739000098075,0.75546875,0.0,True,0.65625,True,True,954061b8dcf45c96c541d372f7deb177fafb385674066850f00f730094037eee,13d7ba018bc785abff2af7027a8c4ad9755e1b09fee6048afe885eaa991e9227
